Symbol,Name,Sector,Industry,Type,Source,Website,LogoUrl,Exchange,ShortName,LongName,Market,FundFamily,MarketCapValue,YahooTicker,ExchangeCode
SXI,Synex Intl J,Utilities,Utilities—Renewable,EQUITY,,https://www.synex.com,https://logo.clearbit.com/synex.com,TOR,SYNEX RENEWABLE ENERGY CORPORAT,Synex Renewable Energy Corporation,ca_market,,11130870,SXI.TO,TSX
SXP,Supremex Inc,Consumer Cyclical,Packaging & Containers,EQUITY,,https://www.supremex.com,https://logo.clearbit.com/supremex.com,TOR,SUPREMEX INC.,Supremex Inc.,ca_market,,116373312,SXP.TO,TSX
SYLD,Purpose Strategic Yield Fund,,,ETF,,,,TOR,PURPOSE STRATEGIC YIELD FUND,Purpose Strategic Yield Fund,ca_market,Purpose Investments Inc.,,SYLD.TO,TSX
SYZ,Sylogist Ltd,Technology,Software—Application,EQUITY,,https://www.sylogist.com,https://logo.clearbit.com/sylogist.com,TOR,SYLOGIST LTD,Sylogist Ltd.,ca_market,,138625232,SYZ.TO,TSX
SZLS,Stagezero Life Sciences Ltd,Healthcare,Diagnostics & Research,EQUITY,,https://www.stagezerolifesciences.com,https://logo.clearbit.com/stagezerolifesciences.com,TOR,STAGEZERO LIFE SCIENCES LTD,StageZero Life Sciences Ltd.,ca_market,,7058663,SZLS.TO,TSX
SZLS.WS,Stagezero Life Sciences Ltd WT,,,EQUITY,,,,TOR,STAGEZERO LIFE SCIENCES LTD WS,,ca_market,,,SZLS-WS.TO,TSX
SZLS.WT,Stagezero Life Sciences Ltd WT,,,EQUITY,,,,TOR,STAGEZERO LIFE SCIENCES LTD WTS,,ca_market,,,SZLS-WT.TO,TSX
T,Telus Corp,Communication Services,Telecom Services,EQUITY,,https://www.telus.com,https://logo.clearbit.com/telus.com,TOR,TELUS CORPORATION,TELUS Corporation,ca_market,,39169581056,T.TO,TSX
TA,Transalta Corp,Utilities,Utilities—Independent Power Producers,EQUITY,,https://www.transalta.com,https://logo.clearbit.com/transalta.com,TOR,TRANSALTA CORPORATION,TransAlta Corporation,ca_market,,3260130048,TA.TO,TSX
TA.PR.D,Transalta Corp Prfd Series A,,,,,,,,,,,,,TA-PR-D.TO,TSX
TA.PR.E,Transalta Corp Pref Ser B,,,,,,,,,,,,,TA-PR-E.TO,TSX
TA.PR.F,Transalta Corp Pref Ser C,,,,,,,,,,,,,TA-PR-F.TO,TSX
TA.PR.G,Transalta Corporation Pref Ser D,,,,,,,,,,,,,TA-PR-G.TO,TSX
TA.PR.H,Transalta Corp Pref Sh Series E,,,,,,,,,,,,,TA-PR-H.TO,TSX
TA.PR.J,Transalta Corp Pref Ser G,,,,,,,,,,,,,TA-PR-J.TO,TSX
TAIG,Taiga Motors Corp,Consumer Cyclical,Recreational Vehicles,EQUITY,,https://www.taigamotors.com,https://logo.clearbit.com/taigamotors.com,TOR,TAIGA MOTORS CORPORATION,Taiga Motors Corporation,ca_market,,127587144,TAIG.TO,TSX
TAIG.WT,Taiga Motors Corp WT,,,,,,,,,,,,,TAIG-WT.TO,TSX
TBL,Taiga Building Products Ltd,Basic Materials,Building Materials,EQUITY,,https://www.taigabuilding.com,https://logo.clearbit.com/taigabuilding.com,TOR,TAIGA BUILDING PRODUCTS LTD.,Taiga Building Products Ltd.,ca_market,,270522496,TBL.TO,TSX
TBP,Tetra Bio Pharma Inc,Healthcare,Biotechnology,EQUITY,,https://www.tetrabiopharma.com,https://logo.clearbit.com/tetrabiopharma.com,TOR,TETRA BIO PHARMA INC,Tetra Bio-Pharma Inc.,ca_market,,12441930,TBP.TO,TSX
TBP.WT.B,Tetra Bio Pharma Inc WT B,,,,,,,,,,,,,TBP-WT-B.TO,TSX
TBP.WT.C,Tetra Bio-Pharma Inc,,,,,,,,,,,,,TBP-WT-C.TO,TSX
TC,Tucows Inc,Technology,Software—Infrastructure,EQUITY,,https://www.tucows.com,https://logo.clearbit.com/tucows.com,TOR,TUCOWS INC.,Tucows Inc.,ca_market,,652819712,TC.TO,TSX
TCBN,TD Global Carbon Credit Index ETF,,,ETF,,,,TOR,TD GLOBAL CARBON CREDIT INDEX E,TD Global Carbon Credit Index ETF,ca_market,,,TCBN.TO,TSX
TCL.A,Transcontinental Inc Cl A Sv,Industrials,Specialty Business Services,EQUITY,,https://tctranscontinental.com,https://logo.clearbit.com/tctranscontinental.com,TOR,"TRANSCONTINENTAL INC., CL A SV",Transcontinental Inc.,ca_market,,1391450112,TCL-A.TO,TSX
TCL.B,Transcontinental Inc Cl B Mv,Industrials,Specialty Business Services,EQUITY,,https://tctranscontinental.com,https://logo.clearbit.com/tctranscontinental.com,TOR,"TRANSCONTINENTAL INC., CL B MV",Transcontinental Inc.,ca_market,,1403628800,TCL-B.TO,TSX
TCLB,TD Canadian Long Term Fed Bond ETF,,,ETF,,,,TOR,"TD CANADIAN LONG TERM FED BOND ",TD Canadian Long Term Federal Bond ETF,ca_market,TD Asset Management Inc,,TCLB.TO,TSX
TCLV,TD Q Canadian Low Volatility ETF,,,ETF,,,,TOR,TD Q CANADIAN LOW VOLATILITY ET,TD Q Canadian Low Volatility ETF,ca_market,TD Asset Management Inc,,TCLV.TO,TSX
TCN,Tricon Capital Group Inc,Real Estate,Real Estate Services,EQUITY,,https://www.triconresidential.com,https://logo.clearbit.com/triconresidential.com,TOR,TRICON RESIDENTIAL INC,Tricon Residential Inc.,ca_market,,3186752256,TCN.TO,TSX
TCS,Tecsys Inc J,Technology,Software—Application,EQUITY,,https://www.tecsys.com,https://logo.clearbit.com/tecsys.com,TOR,TECSYS INC J,Tecsys Inc.,ca_market,,442712160,TCS.TO,TSX
TCSB,TD Select Short Term Corporate Bond Ladd,,,ETF,,,,TOR,TD SELECT SHORT TERM CORP BND L,TD Select Short Term Corporate Bond Ladder ETF,ca_market,TD Asset Management Inc,,TCSB.TO,TSX
TCW,Trican Well,Energy,Oil & Gas Equipment & Services,EQUITY,,https://www.tricanwellservice.com,https://logo.clearbit.com/tricanwellservice.com,TOR,TRICAN WELL,Trican Well Service Ltd.,ca_market,,888251712,TCW.TO,TSX
TD,Toronto-Dominion Bank,Financial Services,Banks—Diversified,EQUITY,,https://www.td.com,https://logo.clearbit.com/td.com,TOR,TORONTO-DOMINION BANK,The Toronto-Dominion Bank,ca_market,,159810240512,TD.TO,TSX
TD.PF.A,TD Bank Pref Ser 1,,,,,,,,,,,,,TD-PF-A.TO,TSX
TD.PF.B,TD Bank Pref Ser 3,,,,,,,,,,,,,TD-PF-B.TO,TSX
TD.PF.C,TD Bank Pref Ser 5,,,,,,,,,,,,,TD-PF-C.TO,TSX
TD.PF.D,TD Bank Pref Ser 7,,,,,,,,,,,,,TD-PF-D.TO,TSX
TD.PF.E,TD Bank Pref Ser 9,,,,,,,,,,,,,TD-PF-E.TO,TSX
TD.PF.I,TD Bank Pref Ser 16,,,,,,,,,,,,,TD-PF-I.TO,TSX
TD.PF.J,TD Bank Pref Series 18,,,,,,,,,,,,,TD-PF-J.TO,TSX
TD.PF.K,TD Bank Pref Series 20,,,,,,,,,,,,,TD-PF-K.TO,TSX
TD.PF.L,TD Bank Pref Series 22,,,,,,,,,,,,,TD-PF-L.TO,TSX
TD.PF.M,TD Bank Pref Series 24,,,,,,,,,,,,,TD-PF-M.TO,TSX
TDB,TD CDN Aggregate Bond Index ETF,,,ETF,,,,TOR,TD CDN AGGREGATE BOND INDEX ETF,TD Canadian Aggregate Bond Index ETF,ca_market,TD Asset Management Inc,,TDB.TO,TSX
TDOC,TD Global Healthcare Leaders Index ETF,,,ETF,,,,TOR,TD GLOBAL HEALTHCARE LEADERS IN,TD Global Healthcare Leaders Index ETF,ca_market,TD Asset Management Inc,,TDOC.TO,TSX
TDOC.U,TD Global Healthcare Leaders Idx ETF USD,,,ETF,,,,TOR,TD GLOBAL HEALTHCARE LEADERS ID,TD Global Healthcare Leaders Index ETF,ca_market,TD Asset Management Inc,,TDOC-U.TO,TSX
TEC,TD Global Technology Leaders Index ETF,,,ETF,,,,TOR,TD GLOBAL TECHNOLOGY LEADERS IN,TD Global Technology Leaders Index ETF,ca_market,TD Asset Management Inc,,TEC.TO,TSX
TEC.U,TD Global Technology Leaders Idx ETF USD,,,ETF,,,,TOR,TD GLOBAL TECHNOLOGY LEADERS ID,TD Global Technology Leaders Index ETF,ca_market,TD Asset Management Inc,,TEC-U.TO,TSX
TECE,Evolve Enhanced Fangma Index ETF,,,ETF,,,,TOR,EVOLVE ENHANCED FANGMA INDEX ET,,ca_market,,,TECE.TO,TSX
TECE.B,Evolve Enhanced Fangma Index Unhgd ETF,,,ETF,,,,TOR,EVOLVE ENHANCED FANGMA INDEX UN,,ca_market,,,TECE-B.TO,TSX
TECE.U,Evolve Enhanced Fangma Index ETF USD,,,ETF,,,,TOR,EVOLVE ENHANCED FANGMA INDEX ET,,ca_market,,,TECE-U.TO,TSX
TECH,Evolve Fangma Index ETF [Cad Hedged Unit,,,ETF,,,,TOR,EVOLVE FANGMA INDEX HG ETF,Evolve FANGMA Index ETF Hedged CAD,ca_market,Evolve Funds Group Inc,,TECH.TO,TSX
TECH.B,Evolve Fangma Index ETF [Cad Unhedged Un,,,ETF,,,,TOR,EVOLVE FANGMA INDEX UH ETF,Evolve FANGMA Index ETF,ca_market,Evolve Funds Group Inc,,TECH-B.TO,TSX
TECH.U,Evolve Fangma Index Uh ETF USD,,,ETF,,,,TOR,EVOLVE FANGMA INDEX UH ETF USD,Evolve FANGMA Index ETF,ca_market,Evolve Funds Group Inc,,TECH-U.TO,TSX
TECI,TD Global Technology Innovators Indx ETF,,,ETF,,,,TOR,TD GLOBAL TECHNOLOGY INNOVATORS,TD Global Technology Innovators Index ETF,ca_market,TD Asset Management Inc,,TECI.TO,TSX
TECK.A,Teck Resources Ltd Cl A,Basic Materials,Other Industrial Metals & Mining,EQUITY,,https://www.teck.com,https://logo.clearbit.com/teck.com,TOR,TECK RESOURCES LIMITED CL A,Teck Resources Limited,ca_market,,22363131904,TECK-A.TO,TSX
TECK.B,Teck Resources Ltd Cl B,Basic Materials,Other Industrial Metals & Mining,EQUITY,,https://www.teck.com,https://logo.clearbit.com/teck.com,TOR,TECK RESOURCES LIMITED CL B,Teck Resources Limited,ca_market,,22630815744,TECK-B.TO,TSX
TERM,Manulife Smart Short-Term Bond ETF,,,ETF,,,,TOR,"MANULIFE SMART SHORT TERM BOND ",Manulife Smart Short-Term Bond ETF,ca_market,Manulife Investment Management,,TERM.TO,TSX
TF,Timbercreek Financial Corp,Financial Services,Mortgage Finance,EQUITY,,https://www.timbercreekfinancial.com,https://logo.clearbit.com/timbercreekfinancial.com,TOR,TIMBERCREEK FINANCIAL CORP,Timbercreek Financial Corp.,ca_market,,631995456,TF.TO,TSX
TF.DB.C,Timbercreek Financial Corp 5.30 Pct Debs,,,,,,,,,,,,,TF-DB-C.TO,TSX
TF.DB.D,Timbercreek Financial Corp 5.25 Pct Debs,,,,,,,,,,,,,TF-DB-D.TO,TSX
TF.DB.E,Timbercreek Financial Corp 5.00 Pct Debs,,,,,,,,,,,,,TF-DB-E.TO,TSX
TFII,Tfi International Inc,Industrials,Trucking,EQUITY,,https://www.tfiintl.com,https://logo.clearbit.com/tfiintl.com,TOR,TFI INTERNATIONAL INC,TFI International Inc.,ca_market,,11243786240,TFII.TO,TSX
TFPM,Triple Flag Precious Metals Corp,Basic Materials,Other Precious Metals & Mining,EQUITY,,https://www.tripleflagpm.com,https://logo.clearbit.com/tripleflagpm.com,TOR,TRIPLE FLAG PRECIOUS METALS COR,Triple Flag Precious Metals Corp.,ca_market,,2403810304,TFPM.TO,TSX
TGED,TD Active Global Enhanced Dividend ETF,,,ETF,,,,TOR,TD ACTIVE GLOBAL ENHANCED DIVID,TD Active Global Enhanced Dividend ETF,ca_market,TD Asset Management Inc,,TGED.TO,TSX
TGED.U,TD Active Global Enhanced Div ETF USD,,,ETF,,,,TOR,TD ACTIVE GLOBAL ENHANCED DIV E,TD Active Global Enhanced Dividend ETF,ca_market,TD Asset Management Inc,,TGED-U.TO,TSX
TGFI,TD Active Global Income ETF,,,ETF,,,,TOR,TD ACTIVE GLOBAL INCOME ETF,TD Active Global Income ETF,ca_market,TD Asset Management Inc,,TGFI.TO,TSX
TGGR,TD Active Global Equity Growth ETF,,,ETF,,,,TOR,"TD ACTIVE GLOBAL EQUITY GROWTH ",TD Active Global Equity Growth ETF,ca_market,TD Asset Management Inc,,TGGR.TO,TSX
TGL,Transglobe Energy Corp,Energy,Oil & Gas E&P,EQUITY,,https://www.trans-globe.com,https://logo.clearbit.com/trans-globe.com,TOR,TRANSGLOBE ENERGY CORP,TransGlobe Energy Corporation,ca_market,,367063008,TGL.TO,TSX
TGO,Terago Inc,Communication Services,Telecom Services,EQUITY,,https://terago.ca,https://logo.clearbit.com/terago.ca,TOR,TERAGO INC.,TeraGo Inc.,ca_market,,58959000,TGO.TO,TSX
TGRE,TD Active Global Real Estate Equity ETF,,,ETF,,,,TOR,TD ACTIVE GLOBAL REAL ESTATE EQ,TD Active Global Real Estate Equity ETF,ca_market,TD Asset Management Inc,,TGRE.TO,TSX
TH,Theratechnologies,Healthcare,Drug Manufacturers—Specialty & Generic,EQUITY,,https://www.theratech.com,https://logo.clearbit.com/theratech.com,TOR,THERATECHNOLOGIES,Theratechnologies Inc.,ca_market,,249218576,TH.TO,TSX
TH.DB.U,Theratechnologies 5.75 Pct Debs,,,,,,,,,,,,,TH-DB-U.TO,TSX
The,TD Intl Equity CAD Hedge Index ETF,,,ETF,,,,TOR,"TD INTL EQUITY CAD HEDGE INDEX ",TD International Equity CAD Hedged Index ETF,ca_market,TD Asset Management Inc,,The.TO,TSX
THNC,Thinkific Labs Inc,Technology,Software—Application,EQUITY,,https://www.thinkific.com,https://logo.clearbit.com/thinkific.com,TOR,THINKIFIC LABS INC,Thinkific Labs Inc.,ca_market,,131168632,THNC.TO,TSX
THU,TD S&P 500 CAD Hedge Index ETF,,,ETF,,,,TOR,TD US EQUITY CAD HEDGED INDEX E,TD U.S. Equity CAD Hedged Index ETF,ca_market,TD Asset Management Inc,,THU.TO,TSX
TI,Titan Mining Corp,Basic Materials,Other Industrial Metals & Mining,EQUITY,,https://www.titanminingcorp.com,https://logo.clearbit.com/titanminingcorp.com,TOR,TITAN MINING CORPORATION,Titan Mining Corporation,ca_market,,72269080,TI.TO,TSX
TIH,Toromont Ind,Industrials,Industrial Distribution,EQUITY,,https://www.toromont.com,https://logo.clearbit.com/toromont.com,TOR,TOROMONT IND,Toromont Industries Ltd.,ca_market,,8553198080,TIH.TO,TSX
TILV,TD Systematic Intl Equity Low Vol ETF,,,ETF,,,,TOR,TD Q INTERNATIONAL LOW VOLATILI,TD Q International Low Volatility ETF,ca_market,TD Asset Management Inc,,TILV.TO,TSX
TINF,TD Active Global Infrastructure Eqty ETF,,,ETF,,,,TOR,TD ACTIVE GLOBAL INFRASTRUCTURE,TD Active Global Infrastructure Equity ETF,ca_market,TD Asset Management Inc,,TINF.TO,TSX
TIXT,Telus International [Cda] Inc,Technology,Software—Infrastructure,EQUITY,,https://www.telusinternational.com,https://logo.clearbit.com/telusinternational.com,TOR,TELUS INTERNATIONAL CDA INC,TELUS International (Cda) Inc.,ca_market,,9131780096,TIXT.TO,TSX
TKO,Taseko Mines Ltd,Basic Materials,Copper,EQUITY,,https://www.tasekomines.com,https://logo.clearbit.com/tasekomines.com,TOR,TASEKO MINES LTD.,Taseko Mines Limited,ca_market,,440131776,TKO.TO,TSX
TLF,Brompton Tech Leaders Income ETF,,,ETF,,,,TOR,BROMPTON TECH LEADERS INCOME ET,Brompton Tech Leaders Income ETF,ca_market,Brompton Funds Limited,,TLF.TO,TSX
TLF.U,Brompton Tech Leaders Income ETF USD,,,ETF,,,,TOR,BROMPTON TECH LEADERS INCOME ET,Brompton Tech Leaders Income ETF,ca_market,Brompton Funds Limited,,TLF-U.TO,TSX
TLG,Troilus Gold Corp,Basic Materials,Other Industrial Metals & Mining,EQUITY,,https://www.troilusgold.com,https://logo.clearbit.com/troilusgold.com,TOR,TROILUS GOLD CORP,Troilus Gold Corp.,ca_market,,72696488,TLG.TO,TSX
TLG.WT,Troilus Gold Corp WT,,,EQUITY,,,,TOR,,,ca_market,,,TLG-WT.TO,TSX
TLO,Talon Metals Corp,Basic Materials,Other Industrial Metals & Mining,EQUITY,,https://talonmetals.com,https://logo.clearbit.com/talonmetals.com,TOR,TALON METALS CORP.,Talon Metals Corp.,ca_market,,341463360,TLO.TO,TSX
TLRY,Tilray Inc,Healthcare,Drug Manufacturers—Specialty & Generic,EQUITY,,https://www.tilray.com,https://logo.clearbit.com/tilray.com,TOR,TILRAY BRANDS INC,"Tilray Brands, Inc.",ca_market,,2344435200,TLRY.TO,TSX
TLV,Invesco SP TSX Low Vol Idx ETF,,,ETF,,,,TOR,INVESCO SP TSX LOW VOL IDX ETF,Invesco S&P/TSX Composite Low Volatility Index ETF,ca_market,Invesco Canada Ltd,,TLV.TO,TSX
TMCC,TD Morningstar ESG Can Corp Bnd Indx ETF,,,ETF,,,,TOR,TD MORNINGSTAR ESG CAN CORP BND,TD Morningstar ESG Canada Corporate Bond Index ETF,ca_market,TD Asset Management Inc,,TMCC.TO,TSX
TMD,Titan Medical Inc,Healthcare,Medical Devices,EQUITY,,https://www.titanmedicalinc.com,https://logo.clearbit.com/titanmedicalinc.com,TOR,TITAN MEDICAL INC,Titan Medical Inc.,ca_market,,67666080,TMD.TO,TSX
TMEC,TD Morningstar ESG Cda Eqty Idx ETF,,,ETF,,,,TOR,TD MORNINGSTAR ESG CDA EQTY IDX,TD Morningstar ESG Canada Equity Index ETF,ca_market,TD Asset Management Inc,,TMEC.TO,TSX
TMEI,TD Morningstar ESG Intl Eqty Idx ETF,,,ETF,,,,TOR,TD MORNINGSTAR ESG INTL EQTY ID,TD Morningstar ESG International Equity Index ETF,ca_market,TD Asset Management Inc,,TMEI.TO,TSX
TMEU,TD Morningstar ESG US Equity Index ETF,,,ETF,,,,TOR,TD MORNINGSTAR ESG US EQUITY IN,TD Morningstar ESG U.S. Equity Index ETF,ca_market,TD Asset Management Inc,,TMEU.TO,TSX
TML,Treasury Metals Inc,Basic Materials,Gold,EQUITY,,https://www.treasurymetals.com,https://logo.clearbit.com/treasurymetals.com,TOR,TREASURY METALS INC.,Treasury Metals Inc.,ca_market,,44207676,TML.TO,TSX
TML.WT,Treasury Metals Inc WT,,,,,,,,,,,,,TML-WT.TO,TSX
TMQ,Trilogy Metals Inc,Basic Materials,Other Industrial Metals & Mining,EQUITY,,https://www.trilogymetals.com,https://logo.clearbit.com/trilogymetals.com,TOR,TRILOGY METALS INC,Trilogy Metals Inc.,ca_market,,112593240,TMQ.TO,TSX
TNT.UN,True North Commercial REIT,Real Estate,REIT—Office,EQUITY,,https://www.truenorthreit.com,https://logo.clearbit.com/truenorthreit.com,TOR,TRUE NORTH COMMERCIAL REIT,True North Commercial Real Estate Investment Trust,ca_market,,1114928640,TNT-UN.TO,TSX
TNX,Tanzanian Royalty Exploration Corp,Basic Materials,Gold,EQUITY,,https://TRXgold.com,https://logo.clearbit.com/TRXgold.com,TOR,TRX GOLD CORPORATION,TRX Gold Corporation,ca_market,,146316560,TNX.TO,TSX
TNZ,Tenaz Energy Corp,Energy,Oil & Gas E&P,EQUITY,,https://www.tenazenergy.com,https://logo.clearbit.com/tenazenergy.com,TOR,TENAZ ENERGY CORP,Tenaz Energy Corp.,ca_market,,,TNZ.TO,TSX
TOCA,TD One Click Aggressive Portfolio ETF,,,ETF,,,,TOR,TD ONE CLICK AGGRESSIVE PORTFOL,TD One-Click Aggressive ETF Portfolio,ca_market,TD Asset Management Inc,,TOCA.TO,TSX
TOCC,TD One Click Conservative ETF Portfolio,,,ETF,,,,TOR,TD ONE CLICK CONSERVATIVE PORTF,TD One-Click Conservative ETF Portfolio,ca_market,TD Asset Management Inc,,TOCC.TO,TSX
TOCM,TD One Click Moderate ETF Portfolio,,,ETF,,,,TOR,TD ONE CLICK MODERATE PORTFOLIO,TD One-Click Moderate ETF Portfolio,ca_market,TD Asset Management Inc,,TOCM.TO,TSX
TRQ,Turquoise Hill Resources Ltd,Basic Materials,Copper,EQUITY,,https://turquoisehill.com,https://logo.clearbit.com/turquoisehill.com,TOR,TURQUOISE HILL RESOURCES LTD,Turquoise Hill Resources Ltd.,ca_market,,7703122944,TRQ.TO,TSX
TRVL,Harvest Travel and Leisure Index ETF,,,ETF,,,,TOR,HARVEST TRAVEL AND LEISURE INDE,Harvest Travel & Leisure Index ETF,ca_market,Harvest Portfolios Group Inc.,,TRVL.TO,TSX
TRVL.U,Harvest Travel and Leisure ETF USD,,,ETF,,,,TOR,"HARVEST TRAVEL AND LEISURE ETF ",Harvest Travel & Leisure Index ETF,ca_market,Harvest Portfolios Group Inc.,,TRVL-U.TO,TSX
TRZ,Transat At Inc,Consumer Cyclical,Travel Services,EQUITY,,https://www.transat.com,https://logo.clearbit.com/transat.com,TOR,TRANSAT AT INC,Transat A.T. Inc.,ca_market,,98519928,TRZ.TO,TSX
TSAT,Telesat Corp,Technology,Communication Equipment,EQUITY,,https://www.telesat.com,https://logo.clearbit.com/telesat.com,TOR,TELESAT CORPORATION,Telesat Corporation,ca_market,,128002400,TSAT.TO,TSX
TSK,Talisker Resources Ltd,Basic Materials,Other Industrial Metals & Mining,EQUITY,,https://www.taliskerresources.com,https://logo.clearbit.com/taliskerresources.com,TOR,TALISKER RESOURCES LTD,Talisker Resources Ltd.,ca_market,,32792020,TSK.TO,TSX
TSL,Tree Island Steel Ltd,Basic Materials,Steel,EQUITY,,https://www.treeisland.com,https://logo.clearbit.com/treeisland.com,TOR,TREE ISLAND STEEL LTD,Tree Island Steel Ltd.,ca_market,,96960624,TSL.TO,TSX
TSU,Trisura Group Ltd,Financial Services,Insurance—Specialty,EQUITY,,https://www.trisura.com/group,https://logo.clearbit.com/trisura.com,TOR,TRISURA GROUP LTD,Trisura Group Ltd.,ca_market,,1612820992,TSU.TO,TSX
TTNM,Titanium Transportation Group Inc,,,EQUITY,,,,TOR,TITANIUM TRANSPORTATION GROUP I,,ca_market,,,TTNM.TO,TSX
TTP,TD S&P TSX Capped Comp Index ETF,,,ETF,,,,TOR,TD CANADIAN EQUITY INDEX ETF,TD Canadian Equity Index ETF,ca_market,TD Asset Management Inc,,TTP.TO,TSX
TUED,TD Active US Enhanced Dividend ETF,,,ETF,,,,TOR,"TD ACTIVE US ENHANCED DIVIDEND ",TD Active U.S. Enhanced Dividend ETF,ca_market,TD Asset Management Inc,,TUED.TO,TSX
TUED.U,TD Active US Enhanced Dividend ETF USD,,,ETF,,,,TOR,"TD ACTIVE US ENHANCED DIVIDEND ",TD Active U.S. Enhanced Dividend ETF,ca_market,TD Asset Management Inc,,TUED-U.TO,TSX
TUHY,TD Active US High Yield Bond ETF,,,ETF,,,,TOR,TD ACTIVE US HIGH YIELD BOND ET,TD Active U.S. High Yield Bond ETF,ca_market,TD Asset Management Inc,,TUHY.TO,TSX
TULB,TD US Long Term Treasury Bond ETF,,,ETF,,,,TOR,TD US LONG TERM TREASURY BOND E,TD U.S. Long Term Treasury Bond ETF,ca_market,TD Asset Management Inc,,TULB.TO,TSX
TULV,TD Q US Low Volatility ETF,,,ETF,,,,TOR,TD Q US LOW VOLATILITY ETF,TD Q U.S. Low Volatility ETF,ca_market,TD Asset Management Inc,,TULV.TO,TSX
TUSB,TD Select U.S. Short Term Corporate Bond,,,ETF,,,,TOR,TD SELECT US SHORT TERM CORP BN,TD Select U.S. Short Term Corporate Bond Ladder ETF,ca_market,TD Asset Management Inc,,TUSB.TO,TSX
TUSB.U,TD Select US Short Term Corp Bnd ETF USD,,,ETF,,,,TOR,TD SELECT US SHORT TERM CORP BN,TD Select U.S. Short Term Corporate Bond Ladder ETF,ca_market,TD Asset Management Inc,,TUSB-U.TO,TSX
TVA.B,Tva Group Inc Cl B NV,Communication Services,Broadcasting,EQUITY,,https://www.groupetva.ca,https://logo.clearbit.com/groupetva.ca,TOR,"TVA GROUP INC., CL.B, NV",TVA Group Inc.,ca_market,,76041680,TVA-B.TO,TSX
TVE,Tamarack Valley Energy Ltd,Energy,Oil & Gas E&P,EQUITY,,https://www.tamarackvalley.ca,https://logo.clearbit.com/tamarackvalley.ca,TOR,TAMARACK VALLEY ENERGY LTD,Tamarack Valley Energy Ltd.,ca_market,,2096709248,TVE.TO,TSX
TVK,Terravest Capital Inc,Energy,Oil & Gas Equipment & Services,EQUITY,,https://terravestindustries.com,https://logo.clearbit.com/terravestindustries.com,TOR,TERRAVEST INDUSTRIES INC,TerraVest Industries Inc.,ca_market,,416525408,TVK.TO,TSX
TWC,Twc Enterprises Ltd,Consumer Cyclical,Leisure,EQUITY,,https://www.twcenterprises.ca,https://logo.clearbit.com/twcenterprises.ca,TOR,TWC ENTERPRISES LIMITED,TWC Enterprises Limited,ca_market,,411177312,TWC.TO,TSX
TWM,Tidewater Midstream and Infras Ltd,Energy,Oil & Gas Midstream,EQUITY,,https://www.tidewatermidstream.com,https://logo.clearbit.com/tidewatermidstream.com,TOR,"TIDEWATER MIDSTREAM AND INFRAS ",Tidewater Midstream and Infrastructure Ltd.,ca_market,,384554816,TWM.TO,TSX
TWM.DB,Tidewater Midstream Infras 5.5 Pct Debs,,,,,,,,,,,,,TWM-DB.TO,TSX
TWM.WT,Tidewater Midstream and Infrastructure,,,EQUITY,,,,TOR,,,ca_market,,,TWM-WT.TO,TSX
TXF,CI First Asset Tech Giants Covered Call,,,ETF,,,,TOR,CI TECH GIANTS COVERED CALL ETF,CI Tech Giants Covered Call ETF,ca_market,CI Investments Inc,,TXF.TO,TSX
TXF.B,CI First Asset Tech Giants Cov Call,,,ETF,,,,TOR,CI TECH GIANTS COV CALL UNHEG,CI Tech Giants Covered Call ETF,ca_market,CI Investments Inc,,TXF-B.TO,TSX
TXF.U,CI Tech Giants Covered Call ETF USD,,,ETF,,,,TOR,CI TECH GIANTS COVERED CALL ETF,CI Tech Giants Covered Call ETF,ca_market,CI Investments Inc,,TXF-U.TO,TSX
TXG,Torex Gold Resources Inc,Basic Materials,Gold,EQUITY,,https://www.torexgold.com,https://logo.clearbit.com/torexgold.com,TOR,TOREX GOLD RESOURCES INC,Torex Gold Resources Inc.,ca_market,,858349504,TXG.TO,TSX
TXP,Touchstone Exploration Inc,Energy,Oil & Gas E&P,EQUITY,,https://www.touchstoneexploration.com,https://logo.clearbit.com/touchstoneexploration.com,TOR,TOUCHSTONE EXPLORATION INC,Touchstone Exploration Inc.,ca_market,,246556432,TXP.TO,TSX
TXT.PR.A,Top 10 Split Trust Pref A,,,,,,,,,,,,,TXT-PR-A.TO,TSX
TXT.UN,Top 10 Split Trust,Financial Services,Asset Management,EQUITY,,https://www.strathbridge.com/overview.aspx?fund_id=9,https://logo.clearbit.com/strathbridge.com,TOR,TOP 10 SPLIT TRUST,Top 10 Split Trust,ca_market,,1411733,TXT-UN.TO,TSX
U.U,Sprott Physical Uranium Trust USD,Energy,Uranium,EQUITY,,,,TOR,SPROTT PHYSICAL URANIUM TRUST U,Sprott Physical Uranium Trust Fund,ca_market,,2130203648,U-U.TO,TSX
U.UN,Sprott Physical Uranium Trust,,,EQUITY,,,,TOR,SPROTT PHYSICAL URANIUM TRUST,Sprott Physical Uranium Trust Fund,ca_market,,2857769728,U-UN.TO,TSX
UDA,Caldwell US Dividend Advantage Fund ETF,,,ETF,,,,TOR,"CALDWELL US DIVIDEND ADVANTAGE ",Caldwell US Dividend Advantage Fund,ca_market,Caldwell Investment Management Ltd,,UDA.TO,TSX
UDEF.B,Manulife Smart U.S. Defensive Equity ETF,,,ETF,,,,TOR,MANULIFE SMART US DEFENSIVE EQT,Manulife Smart U.S. Defensive Equity ETF,ca_market,,,UDEF-B.TO,TSX
