Symbol,Name,Sector,Industry,Type,Source,Website,LogoUrl,Exchange,ShortName,LongName,Market,FundFamily,MarketCapValue,YahooTicker,ExchangeCode
ICS,ICSGlobal Ltd,Financial Services,Shell Companies,EQUITY,,https://icsglobal.com.au,https://logo.clearbit.com/icsglobal.com.au,ASX,ICSGLOBAL FPO,ICS Global Limited,au_market,,23222760,ICS.AX,ASX
ICT,Incitec,Consumer Defensive,Education & Training Services,EQUITY,,https://www.icollege.edu.au,https://logo.clearbit.com/icollege.edu.au,ASX,ICOLLEGE FPO,iCollege Limited,au_market,,205722496,ICT.AX,ASX
ID8,Identitii Limited,Technology,Software—Application,EQUITY,,https://www.identitii.com,https://logo.clearbit.com/identitii.com,ASX,IDENTITII FPO,Identitii Limited,au_market,,11901120,ID8.AX,ASX
IDA,Indiana Resources Limited,Basic Materials,Other Precious Metals & Mining,EQUITY,,https://indianaresources.com.au,https://logo.clearbit.com/indianaresources.com.au,ASX,INDIANARES FPO,Indiana Resources Limited,au_market,,29141450,IDA.AX,ASX
IDEA,IDEA,,,EQUITY,,,,ASX,PERP INNOV TMF UNITS,Perpetual Global Innovation Share Fund,au_market,,,IDEA.AX,ASX
IDT,Institute of Drug Technology Aust,Healthcare,Drug Manufacturers—Specialty & Generic,EQUITY,,https://en.idtaus.com.au,https://logo.clearbit.com/en.idtaus.com.au,ASX,IDT AUST FPO,IDT Australia Limited,au_market,,28783200,IDT.AX,ASX
IDX,Indexshares Fund The,Healthcare,Diagnostics & Research,EQUITY,,https://www.integraldiagnostics.com.au,https://logo.clearbit.com/integraldiagnostics.com.au,ASX,INTEG DIAG FPO,Integral Diagnostics Limited,au_market,,559716928,IDX.AX,ASX
IEAT,IEAT,,,ETF,,,,ASX,BETAIEAT ETF UNITS,BetaShares Future of Food ETF,au_market,BetaShares Capital Ltd,,IEAT.AX,ASX
IEC,Intra Energy Corporation Limited,Energy,Thermal Coal,EQUITY,,https://www.intraenergycorp.com.au,https://logo.clearbit.com/intraenergycorp.com.au,ASX,INTRA ENGY FPO,Intra Energy Corporation Limited,au_market,,5470596,IEC.AX,ASX
IEL,Idp Education Limited,Consumer Defensive,Education & Training Services,EQUITY,,https://www.idp.com,https://logo.clearbit.com/idp.com,ASX,IEL FPO,IDP Education Limited,au_market,,7985460224,IEL.AX,ASX
IELKOC,IELKOC,,,,,,,,,,,,,IELKOC.AX,ASX
IELKOD,Idp Education Limited,,,,,,,,,,,,,IELKOD.AX,ASX
IELKOP,Idp Education Limited,,,,,,,,,,,,,IELKOP.AX,ASX
IELKOQ,Idp Education Limited,,,,,,,,,,,,,IELKOQ.AX,ASX
IEM,Ishares Msci Emerging Markets,,,ETF,,,,ASX,ISHEMGMKT ETF UNITS,iShares MSCI Emerging Markets ETF (AU),au_market,iShares,,IEM.AX,ASX
IEQ,International Equities Corp Ltd,,,,,,,,,,,,,IEQ.AX,ASX
IESG,IESG,,,ETF,,,,ASX,IESGAUSLEA ETF UNITS,iShares Core MSCI Australia ESG Leaders ETF,au_market,iShares,,IESG.AX,ASX
IEU,Ishares Europe,,,ETF,,,,ASX,ISHEUROPE ETF UNITS,iShares Europe ETF (AU),au_market,iShares,,IEU.AX,ASX
IFL,IOOF Holdings Ltd,Financial Services,Asset Management,EQUITY,,https://www.ioof.com.au,https://logo.clearbit.com/ioof.com.au,ASX,INSIGNIA FPO,Insignia Financial Ltd.,au_market,,2162248960,IFL.AX,ASX
IFLKOA,Ioof Holdings Limited,,,,,,,,,,,,,IFLKOA.AX,ASX
IFLKOD,Ioof Holdings Limited,,,,,,,,,,,,,IFLKOD.AX,ASX
IFLKOP,Ioof Holdings Limited,,,,,,,,,,,,,IFLKOP.AX,ASX
IFLKOQ,Ioof Holdings Limited,,,,,,,,,,,,,IFLKOQ.AX,ASX
IFM,Infomedia Ltd,Technology,Software—Application,EQUITY,,https://www.infomedia.com.au,https://logo.clearbit.com/infomedia.com.au,ASX,INFOMEDIA FPO,Infomedia Ltd,au_market,,522309152,IFM.AX,ASX
IFRA,Vaneck Vectors Ftse Global,,,ETF,,,,ASX,VE INFRA ETF UNITS,VanEck FTSE Global Infrastructure (Hedged) ETF,au_market,VanEck Investments Limited,,IFRA.AX,ASX
IFT,Infratil Limited.,Utilities,Utilities—Renewable,EQUITY,,https://infratil.com,https://logo.clearbit.com/infratil.com,ASX,INFRATIL FPO NZX,Infratil Limited,au_market,,5957132800,IFT.AX,ASX
IG6,International Graphite Limited,Basic Materials,Other Industrial Metals & Mining,EQUITY,,https://www.internationalgraphite.technology,https://logo.clearbit.com/internationalgraphite.technology,ASX,INTGRAPHIT FPO,International Graphite Limited,au_market,,,IG6.AX,ASX
IGB,Ishares Treasury,,,ETF,,,,ASX,ISHUBSTRE ETF UNITS,iShares Treasury ETF,au_market,iShares,,IGB.AX,ASX
IGL,International Goldfields Ltd,Communication Services,Advertising Agencies,EQUITY,,https://www.ivegroup.com.au,https://logo.clearbit.com/ivegroup.com.au,ASX,IVEGROUP FPO,IVE Group Limited,au_market,,327200512,IGL.AX,ASX
IGN,Ignite Limited,Industrials,Staffing & Employment Services,EQUITY,,https://www.igniteco.com,https://logo.clearbit.com/igniteco.com,ASX,IGNITE FPO,Ignite Limited,au_market,,7883233,IGN.AX,ASX
IGO,Independence Group NL,Basic Materials,Other Industrial Metals & Mining,EQUITY,,https://www.igo.com.au,https://logo.clearbit.com/igo.com.au,ASX,IGOLIMITED FPO,IGO Limited,au_market,,11321155584,IGO.AX,ASX
IGOKOA,Independence Group Nl,,,,,,,,,,,,,IGOKOA.AX,ASX
IGOKOB,Independence Group Nl,,,,,,,,,,,,,IGOKOB.AX,ASX
IGOKOC,Independence Group Nl,,,,,,,,,,,,,IGOKOC.AX,ASX
IGOKOQ,Independence Group Nl,,,,,,,,,,,,,IGOKOQ.AX,ASX
IGOKOR,Independence Group Nl,,,,,,,,,,,,,IGOKOR.AX,ASX
IGOKOS,Independence Group Nl,,,,,,,,,,,,,IGOKOS.AX,ASX
IGRO,IGRO,,,ETF,,,,ASX,ISGRESGETF ETF UNITS,,au_market,,,IGRO.AX,ASX
IHCB,Ishares Core Global Corporate Bond (aud,,,ETF,,,,ASX,ISGCBAUD ETF UNITS,iShares Core Global Corporate Bond (AUD Hedged) ETF,au_market,iShares,,IHCB.AX,ASX
IHD,Ishares S&p/asx Dividend Opportunities,,,ETF,,,,ASX,ISHDIVOPP ETF UNITS,iShares S&P/ASX Dividend Opportunities ETF,au_market,iShares,,IHD.AX,ASX
IHEB,Ishares J.p. Morgan Usd Emerging Markets,,,ETF,,,,ASX,ISEMBAUD ETF UNITS,iShares JP Morgan USD Emerging Markets Bond (AUD Hedged) ETF,au_market,iShares,,IHEB.AX,ASX
IHHY,Ishares Global High Yield Bond (aud,,,ETF,,,,ASX,ISGHYBAUD ETF UNITS,iShares Global High Yield Bond (AUD Hedged) ETF,au_market,iShares,,IHHY.AX,ASX
IHL,Impression Healthcare Limited,Healthcare,Drug Manufacturers—Specialty & Generic,EQUITY,,https://www.incannex.com.au,https://logo.clearbit.com/incannex.com.au,ASX,INHEALTH FPO,Incannex Healthcare Limited,au_market,,380686976,IHL.AX,ASX
IHOO,Ishares Global 100 Aud Hedged,,,ETF,,,,ASX,ISGL100AU ETF UNITS,iShares Global 100 AUD Hedged ETF,au_market,iShares,,IHOO.AX,ASX
IHR,Intellihr Holdings Limited,Technology,Software—Application,EQUITY,,https://www.intellihr.com,https://logo.clearbit.com/intellihr.com,ASX,INTELLIHR FPO,intelliHR Limited,au_market,,24737292,IHR.AX,ASX
IHVV,Ishares S&p 500 Aud Hedged,,,ETF,,,,ASX,ISS&P500AU ETF UNITS,iShares S&P 500 AUD Hedged ETF,au_market,iShares,,IHVV.AX,ASX
IHWL,Ishares Core Msci World All Cap (aud,,,ETF,,,,ASX,ISCORWLDAU ETF UNITS,iShares Core MSCI World ex Australia ESG Leaders (AUD Hedged) ETF,au_market,iShares,,IHWL.AX,ASX
IIGF,IIGF,,,EQUITY,,,,ASX,INSMTAUGTH TMF UNITS,Intelligent Investor Australian Equity Growth Fund (Managed Fund),au_market,,,IIGF.AX,ASX
IIQ,Inoviq Ltd,Healthcare,Diagnostics & Research,EQUITY,,https://www.inoviq.com,https://logo.clearbit.com/inoviq.com,ASX,INOVIQ LTD FPO,INOVIQ Ltd,au_market,,59812156,IIQ.AX,ASX
IIQO,IIQO,,,,,,,,,,,,,IIQO.AX,ASX
IJH,Ishares Core S&p Mid-cap,,,ETF,,,,ASX,ISCMIDCAP ETF UNITS,iShares S&P Mid-Cap ETF,au_market,iShares,,IJH.AX,ASX
IJP,Ishares Msci Japan,,,ETF,,,,ASX,ISHMSJAP ETF UNITS,iShares MSCI Japan ETF (AU),au_market,iShares,,IJP.AX,ASX
IJR,Ishares Core S&p Small-cap,,,ETF,,,,ASX,ISCSMLCAP ETF UNITS,iShares S&P Small-Cap ETF,au_market,iShares,,IJR.AX,ASX
IKE,Ikegps Group Limited,Technology,Scientific & Technical Instruments,EQUITY,,https://ikegps.com,https://logo.clearbit.com/ikegps.com,ASX,IKE GPS FPO NZX,ikeGPS Group Limited,au_market,,116234904,IKE.AX,ASX
IKO,Ishares Msci South Korea Capped,,,ETF,,,,ASX,ISHMCISK ETF UNITS,iShares MSCI South Korea ETF (AU),au_market,iShares,,IKO.AX,ASX
IKW,Ikwezi Mining Limited,Energy,Thermal Coal,EQUITY,,https://ikwezimining.com,https://logo.clearbit.com/ikwezimining.com,ASX,IKWEZI FPO,Ikwezi Mining Limited,au_market,,71544000,IKW.AX,ASX
ILA,Island Pharmaceuticals Limited,Healthcare,Biotechnology,EQUITY,,https://www.islandpharmaceuticals.com,https://logo.clearbit.com/islandpharmaceuticals.com,ASX,ISLAND PHA FPO,Island Pharmaceuticals Limited,au_market,,10971247,ILA.AX,ASX
ILB,Ishares Government Inflation,,,ETF,,,,ASX,ISHGOVINF ETF UNITS,iShares Government Inflation ETF,au_market,iShares,,ILB.AX,ASX
ILC,Ishares S&p/asx 20,,,ETF,,,,ASX,ISHLGECAP ISHLGECAP,iShares S&P/ASX 20 ETF,au_market,iShares,,ILC.AX,ASX
ILU,Iluka Resources Ltd,Basic Materials,Other Industrial Metals & Mining,EQUITY,,https://www.iluka.com,https://logo.clearbit.com/iluka.com,ASX,ILUKA RES FPO,Iluka Resources Limited,au_market,,4392836608,ILU.AX,ASX
ILUKOH,Iluka Resources Limited,,,,,,,,,,,,,ILUKOH.AX,ASX
ILUKOQ,Iluka Resources Limited,,,,,,,,,,,,,ILUKOQ.AX,ASX
ILUKOS,Iluka Resources Limited,,,,,,,,,,,,,ILUKOS.AX,ASX
ILUKOT,Iluka Resources Limited,,,,,,,,,,,,,ILUKOT.AX,ASX
ILUKOU,Iluka Resources Limited,,,,,,,,,,,,,ILUKOU.AX,ASX
IMA,Image Resources NL,Basic Materials,Other Industrial Metals & Mining,EQUITY,,https://www.imageres.com.au,https://logo.clearbit.com/imageres.com.au,ASX,IMAGE RES FPO,Image Resources NL,au_market,,148858080,IMA.AX,ASX
IMB,Intelligent Monitoring Group Limited,Industrials,Security & Protection Services,EQUITY,,https://www.threatprotect.com.au,https://logo.clearbit.com/threatprotect.com.au,ASX,INTELLMGL FPO,Intelligent Monitoring Group Limited,au_market,,4389277,IMB.AX,ASX
IMC,,Healthcare,Biotechnology,EQUITY,,https://www.immuron.com.au,https://logo.clearbit.com/immuron.com.au,ASX,IMMURON FPO,Immuron Limited,au_market,,19543244,IMC.AX,ASX
IMD,Imdex Ltd,Industrials,Specialty Industrial Machinery,EQUITY,,https://www.imdexlimited.com,https://logo.clearbit.com/imdexlimited.com,ASX,IMDEX FPO,Imdex Limited,au_market,,864265408,IMD.AX,ASX
IME,Imexhs Limited,Healthcare,Health Information Services,EQUITY,,https://www.imexhs.com,https://logo.clearbit.com/imexhs.com,ASX,IMEXHS FPO,ImExHS Limited,au_market,,16759059,IME.AX,ASX
IMI,IM Medical Ltd,Basic Materials,Other Industrial Metals & Mining,EQUITY,,https://infinitymining.com.au,https://logo.clearbit.com/infinitymining.com.au,ASX,INFINITY FPO,Infinity Mining Limited,au_market,,22306460,IMI.AX,ASX
IMM,Immutep Limited,Healthcare,Biotechnology,EQUITY,,https://www.immutep.com,https://logo.clearbit.com/immutep.com,ASX,IMMUTEP FPO,Immutep Limited,au_market,,198260544,IMM.AX,ASX
IMPQ,IMPQ,,,EQUITY,,,,ASX,EIVST IMPQ TMF UNITS,eInvest Better Future Fund (Managed Fund),au_market,,,IMPQ.AX,ASX
IMR,Imricor Medical Systems Inc.,Healthcare,Medical Devices,EQUITY,,https://www.imricor.com,https://logo.clearbit.com/imricor.com,ASX,IMRICOR CDI FORUS,"Imricor Medical Systems, Inc.",au_market,,40821976,IMR.AX,ASX
IMU,Imugene Ltd,Healthcare,Biotechnology,EQUITY,,https://www.imugene.com,https://logo.clearbit.com/imugene.com,ASX,IMUGENE FPO,Imugene Limited,au_market,,1326078720,IMU.AX,ASX
IMUOC,Imugene Limited,,,,,,,,,,,,,IMUOC.AX,ASX
IMUOD,IMUOD,,,,,,,,,,,,,IMUOD.AX,ASX
INA,Ingenia Communities Group,,,EQUITY,,,,ASX,INGENIA STAPLED,Ingenia Communities Group,au_market,,4321335296,INA.AX,ASX
INCM,Betashares Global Income Leaders,,,ETF,,,,ASX,BETA INCM ETF UNITS,BetaShares Global Income Leaders ETF,au_market,BetaShares Capital Ltd,,INCM.AX,ASX
IND,Indus Energy Nl,Basic Materials,Other Industrial Metals & Mining,EQUITY,,https://www.industmin.com,https://logo.clearbit.com/industmin.com,ASX,INDUSTRIAL FPO,Industrial Minerals Ltd,au_market,,25535250,IND.AX,ASX
INF,Infosentials,Basic Materials,Other Industrial Metals & Mining,EQUITY,,https://www.infinitylithium.com,https://logo.clearbit.com/infinitylithium.com,ASX,INF LITHI FPO,Infinity Lithium Corporation Limited,au_market,,153213120,INF.AX,ASX
ING,Inghams Group Limited,Consumer Defensive,Farm Products,EQUITY,,https://www.inghams.com.au,https://logo.clearbit.com/inghams.com.au,ASX,INGHAMS FPO,Inghams Group Limited,au_market,,962651200,ING.AX,ASX
INGKOB,Inghams Group Limited,,,,,,,,,,,,,INGKOB.AX,ASX
INGKOD,INGKOD,,,,,,,,,,,,,INGKOD.AX,ASX
INGKOP,Inghams Group Limited,,,,,,,,,,,,,INGKOP.AX,ASX
INGKOQ,Inghams Group Limited,,,,,,,,,,,,,INGKOQ.AX,ASX
INGKOT,INGKOT,,,,,,,,,,,,,INGKOT.AX,ASX
INIF,INIF,,,EQUITY,,,,ASX,INT INCM F TMF UNITS,Intelligent Investor Australian Equity Income ETF,au_market,,,INIF.AX,ASX
INL,Intec Ltd,Consumer Defensive,Household & Personal Products,EQUITY,,https://www.innlanz.com,https://logo.clearbit.com/innlanz.com,ASX,INNLANZ FPO,Innlanz Limited,au_market,,15638200,INL.AX,ASX
INP,Innamincka Petroleum Ltd,Technology,Software—Infrastructure,EQUITY,,https://www.incentiapay.com,https://logo.clearbit.com/incentiapay.com,ASX,INCENTIA FPO,IncentiaPay Limited,au_market,,14946240,INP.AX,ASX
INR,India Nre Minerals Ltd,Basic Materials,Other Industrial Metals & Mining,EQUITY,,https://www.ioneer.com,https://logo.clearbit.com/ioneer.com,ASX,IONEER FPO,ioneer Ltd,au_market,,1435384960,INR.AX,ASX
INV,InvestorInfo Ltd,Financial Services,Financial Conglomerates,EQUITY,,https://www.investsmart.com.au,https://logo.clearbit.com/investsmart.com.au,ASX,INVESTSGRP FPO,InvestSMART Group Limited,au_market,,42470640,INV.AX,ASX
IOD,Iodm Limited,Technology,Software—Application,EQUITY,,https://www.iodm.com.au,https://logo.clearbit.com/iodm.com.au,ASX,IODM FPO,IODM Limited,au_market,,151839952,IOD.AX,ASX
IOO,Ishares Global 100,,,ETF,,,,ASX,ISGL100ETF ETF UNITS,iShares Global 100 ETF (AU),au_market,iShares,,IOO.AX,ASX
IOU,Ioupay Limited,Technology,Software—Infrastructure,EQUITY,,https://www.iou-pay.com,https://logo.clearbit.com/iou-pay.com,ASX,IOUPAY FPO,IOUpay Limited,au_market,,38047424,IOU.AX,ASX
IOZ,Ishares Core S&p/asx 200,,,ETF,,,,ASX,ISHAUS200 ETF UNITS,iShares Core S&P/ASX 200 ETF,au_market,iShares,,IOZ.AX,ASX
IPB,Ipb Petroleum Limited,Energy,Oil & Gas E&P,EQUITY,,https://www.ipbpet.com.au,https://logo.clearbit.com/ipbpet.com.au,ASX,IPB PET FPO,IPB Petroleum Limited,au_market,,3368550,IPB.AX,ASX
IPC,Imperial Pacific Limited,Financial Services,Asset Management,EQUITY,,https://www.imperialpacific.com.au,https://logo.clearbit.com/imperialpacific.com.au,ASX,IM PACIFIC FPO,Imperial Pacific Limited,au_market,,7221285,IPC.AX,ASX
IPD,Impedimed Ltd,Healthcare,Medical Devices,EQUITY,,https://www.impedimed.com,https://logo.clearbit.com/impedimed.com,ASX,IMPEDIMED FPO,ImpediMed Limited,au_market,,115427648,IPD.AX,ASX
IPG,Investa Property Group,Industrials,Specialty Industrial Machinery,EQUITY,,https://www.ipdgroup.com.au,https://logo.clearbit.com/ipdgroup.com.au,ASX,IPDGROUP FPO,IPD Group Limited,au_market,,188965904,IPG.AX,ASX
IPH,Ipoh,Industrials,Specialty Business Services,EQUITY,,https://www.iphltd.com.au,https://logo.clearbit.com/iphltd.com.au,ASX,IPHLIMITED FPO,IPH Limited,au_market,,2069109888,IPH.AX,ASX
IPHKOA,Iph Limited,,,,,,,,,,,,,IPHKOA.AX,ASX
IPHKOB,Iph Limited,,,,,,,,,,,,,IPHKOB.AX,ASX
IPHKOD,Iph Limited,,,,,,,,,,,,,IPHKOD.AX,ASX
IPL,Incitec Pivot Ltd,Basic Materials,Specialty Chemicals,EQUITY,,https://www.incitecpivot.com.au,https://logo.clearbit.com/incitecpivot.com.au,ASX,INCITEC PV FPO,Incitec Pivot Limited,au_market,,7341629440,IPL.AX,ASX
IPLKOB,Incitec Pivot Limited,,,,,,,,,,,,,IPLKOB.AX,ASX
IPLKOC,Incitec Pivot Limited,,,,,,,,,,,,,IPLKOC.AX,ASX
IPLKOE,Incitec Pivot Limited,,,,,,,,,,,,,IPLKOE.AX,ASX
IPLKOH,Incitec Pivot Limited,,,,,,,,,,,,,IPLKOH.AX,ASX
IPLKOP,Incitec Pivot Limited,,,,,,,,,,,,,IPLKOP.AX,ASX
IPLKOQ,Incitec Pivot Limited,,,,,,,,,,,,,IPLKOQ.AX,ASX
IPLKOR,Incitec Pivot Limited,,,,,,,,,,,,,IPLKOR.AX,ASX
IPLKOT,Incitec Pivot Limited,,,,,,,,,,,,,IPLKOT.AX,ASX
IPLKOU,Incitec Pivot Limited,,,,,,,,,,,,,IPLKOU.AX,ASX
IPT,Impact Minerals Ltd,Basic Materials,Other Industrial Metals & Mining,EQUITY,,https://www.impactminerals.com.au,https://logo.clearbit.com/impactminerals.com.au,ASX,IMPACT MIN FPO,Impact Minerals Limited,au_market,,14166530,IPT.AX,ASX
IPTOB,Impact Minerals Limited,,,,,,,,,,,,,IPTOB.AX,ASX
IPX,Intrapower Ltd,Basic Materials,Other Industrial Metals & Mining,EQUITY,,https://www.iperionx.com,https://logo.clearbit.com/iperionx.com,ASX,IPERIONX FPO,IperionX Limited,au_market,,,IPX.AX,ASX
IQ3,Iq3corp Limited,,,,,,,,,,,,,IQ3.AX,ASX
IR1,Iris Metals Limited,Basic Materials,Gold,EQUITY,,https://www.irismetals.com,https://logo.clearbit.com/irismetals.com,ASX,IRISMETALS FPO,IRIS Metals Limited,au_market,,178862496,IR1.AX,ASX
IRD,Iron Road Ltd,Basic Materials,Steel,EQUITY,,https://www.ironroadlimited.com.au,https://logo.clearbit.com/ironroadlimited.com.au,ASX,IRON ROAD FPO,Iron Road Limited,au_market,,115348656,IRD.AX,ASX
IRE,IRESS Market Technology Ltd,Technology,Software—Application,EQUITY,,https://www.iress.com,https://logo.clearbit.com/iress.com,ASX,IRESS FPO,Iress Limited,au_market,,2308600320,IRE.AX,ASX
IREKOA,Iress Limited,,,,,,,,,,,,,IREKOA.AX,ASX
IREKOQ,Iress Limited,,,,,,,,,,,,,IREKOQ.AX,ASX
IREKOR,Iress Limited,,,,,,,,,,,,,IREKOR.AX,ASX
IRI,Integrated Research Ltd,Technology,Software—Application,EQUITY,,https://www.ir.com,https://logo.clearbit.com/ir.com,ASX,INT RESRCH FPO,Integrated Research Limited,au_market,,73278920,IRI.AX,ASX
IRX,Inhalerx Limited,Healthcare,Medical Devices,EQUITY,,https://inhalerx.com.au,https://logo.clearbit.com/inhalerx.com.au,ASX,INHALERX FPO,InhaleRx Limited,au_market,,9434153,IRX.AX,ASX
IS3,I Synergy Group Limited,Communication Services,Advertising Agencies,EQUITY,,https://www.i-synergygroup.com,https://logo.clearbit.com/i-synergygroup.com,ASX,ISYNERGY FPO,I Synergy Group Limited,au_market,,9001594,IS3.AX,ASX
ISEC,Ishares Enhanced Cash,,,ETF,,,,ASX,IENHNCDCSH ETF UNITS,iShares Enhanced Cash ETF,au_market,iShares,,ISEC.AX,ASX
ISO,Ishares S&p/asx Small Ordinaries,,,ETF,,,,ASX,ISHSMLORD ISHSMLORD,iShares S&P/ASX Small Ordinaries ETF,au_market,iShares,,ISO.AX,ASX
ISU,Iselect Limited.,Communication Services,Internet Content & Information,EQUITY,,https://www.iselect.com.au,https://logo.clearbit.com/iselect.com.au,ASX,ISELECT FPO,iSelect Limited,au_market,,62435520,ISU.AX,ASX
ITEK,ITEK,,,ETF,,,,ASX,ISFTTECETF ETF UNITS,,au_market,,,ITEK.AX,ASX
ITM,Itech Minerals Ltd,Basic Materials,Other Industrial Metals & Mining,EQUITY,,https://www.itechminerals.com.au,https://logo.clearbit.com/itechminerals.com.au,ASX,ITECHMIN FPO,iTech Minerals Ltd,au_market,,32668320,ITM.AX,ASX
IVC,InvoCare Ltd,Consumer Cyclical,Personal Services,EQUITY,,https://www.invocare.com.au,https://logo.clearbit.com/invocare.com.au,ASX,INVOCARE FPO,InvoCare Limited,au_market,,1506513792,IVC.AX,ASX
IVCKOB,Invocare Limited,,,,,,,,,,,,,IVCKOB.AX,ASX
IVCKOE,Invocare Limited,,,,,,,,,,,,,IVCKOE.AX,ASX
IVCKOP,Invocare Limited,,,,,,,,,,,,,IVCKOP.AX,ASX
IVCKOQ,Invocare Limited,,,,,,,,,,,,,IVCKOQ.AX,ASX
IVCKOU,Invocare Limited,,,,,,,,,,,,,IVCKOU.AX,ASX
IVE,Ishares Msci Eafe,,,ETF,,,,ASX,ISMSEAFE ETF UNITS,iShares MSCI EAFE ETF (AU),au_market,iShares,,IVE.AX,ASX
IVO,Invigor Group Limited,Technology,Information Technology Services,EQUITY,,https://www.invigorgroup.com,https://logo.clearbit.com/invigorgroup.com,ASX,INVIGORGRP FPO,Invigor Group Limited,au_market,,146544,IVO.AX,ASX
IVR,IVR,Basic Materials,Other Industrial Metals & Mining,EQUITY,,https://investres.com.au,https://logo.clearbit.com/investres.com.au,ASX,INVESTIGAT FPO,Investigator Resources Limited,au_market,,67725448,IVR.AX,ASX
IVT,Inventis Ltd,Consumer Cyclical,"Furnishings, Fixtures & Appliances",EQUITY,,https://www.inventis.com.au,https://logo.clearbit.com/inventis.com.au,ASX,INVENTIS FPO,Inventis Limited,au_market,,4992256,IVT.AX,ASX
IVV,Ishares Core S&p 500,,,ETF,,,,ASX,ISCS&P500 ETF UNITS,iShares S&P 500 ETF,au_market,iShares,,IVV.AX,ASX
IVX,Invion Limited,Healthcare,Drug Manufacturers—Specialty & Generic,EQUITY,,https://www.inviongroup.com,https://logo.clearbit.com/inviongroup.com,ASX,INVION FPO,Invion Limited,au_market,,83414632,IVX.AX,ASX
IVXO,IVXO,,,,,,,,,,,,,IVXO.AX,ASX
IVZ,Invictus Energy Ltd,Energy,Oil & Gas E&P,EQUITY,,https://www.invictusenergy.com,https://logo.clearbit.com/invictusenergy.com,ASX,INVICTUS FPO,Invictus Energy Limited,au_market,,131642320,IVZ.AX,ASX
IWLD,Ishares Core Msci World All Cap,,,ETF,,,,ASX,ISCORWLD ETF UNITS,iShares Core MSCI World Ex Australia ESG Leaders ETF,au_market,iShares,,IWLD.AX,ASX
IXC,Invex Therapeutics Ltd,Healthcare,Biotechnology,EQUITY,,https://www.invextherapeutics.com,https://logo.clearbit.com/invextherapeutics.com,ASX,INVEX THER FPO,Invex Therapeutics Ltd,au_market,,48098432,IXC.AX,ASX
IXI,Ishares Global Consumer Staples,,,ETF,,,,ASX,ISGLCOSTP ETF UNITS,iShares Global Consumer Staples ETF (AU),au_market,iShares,,IXI.AX,ASX
IXJ,Ishares Global Healthcare,,,ETF,,,,ASX,ISGLHLTCA ETF UNITS,iShares Global Healthcare ETF (AU),au_market,iShares,,IXJ.AX,ASX
IXR,IMX Resoures NL,Basic Materials,Gold,EQUITY,,https://ionicre.com.au,https://logo.clearbit.com/ionicre.com.au,ASX,IONICRARE FPO,Ionic Rare Earths Limited,au_market,,149859600,IXR.AX,ASX
IXU,Ixup Limited,Technology,Software—Infrastructure,EQUITY,,https://www.ixup.com,https://logo.clearbit.com/ixup.com,ASX,IXUP FPO,IXUP Limited,au_market,,36083040,IXU.AX,ASX
IZZ,Ishares China Large-cap,,,ETF,,,,ASX,ISHCHICAP ETF UNITS,iShares China Large-Cap ETF (AU),au_market,iShares,,IZZ.AX,ASX
JAL,Jameson Resources Ltd,Basic Materials,Coking Coal,EQUITY,,https://www.jamesonresources.com.au,https://logo.clearbit.com/jamesonresources.com.au,ASX,JAMESON FPO,Jameson Resources Limited,au_market,,27409438,JAL.AX,ASX
JAN,Janison Education Group Limited,Technology,Software—Application,EQUITY,,https://www.janison.com,https://logo.clearbit.com/janison.com,ASX,JANISON FPO,Janison Education Group Limited,au_market,,89528000,JAN.AX,ASX
JAT,,Consumer Defensive,Packaged Foods,EQUITY,,https://www.jatcorp.com,https://logo.clearbit.com/jatcorp.com,ASX,JATCORP FPO,Jatcorp Limited,au_market,,29084640,JAT.AX,ASX
JATO,Jatoil Limited,,,,,,,,,,,,,JATO.AX,ASX
JAV,Javelin Minerals Limited,Basic Materials,Other Industrial Metals & Mining,EQUITY,,https://www.javelinminerals.com.au,https://logo.clearbit.com/javelinminerals.com.au,ASX,JAVELIN FPO,Javelin Minerals Limited,au_market,,6588250,JAV.AX,ASX
JAVO,JAVO,,,,,,,,,,,,,JAVO.AX,ASX
JAY,Jayride Group Limited,Consumer Cyclical,Travel Services,EQUITY,,https://www.jayride.com,https://logo.clearbit.com/jayride.com,ASX,JAYRIDE FPO,Jayride Group Limited,au_market,,29103362,JAY.AX,ASX
JBH,JB Hi-Fi Ltd,Consumer Cyclical,Specialty Retail,EQUITY,,https://www.jbhifi.com.au,https://logo.clearbit.com/jbhifi.com.au,ASX,JB HI-FI FPO,JB Hi-Fi Limited,au_market,,4895164928,JBH.AX,ASX
JBHKOC,Jb Hi-fi Limited,,,,,,,,,,,,,JBHKOC.AX,ASX
JBHKOG,Jb Hi-fi Limited,,,,,,,,,,,,,JBHKOG.AX,ASX
JBHKOP,Jb Hi-fi Limited,,,,,,,,,,,,,JBHKOP.AX,ASX
JBHKOR,Jb Hi-fi Limited,,,,,,,,,,,,,JBHKOR.AX,ASX
JBHKOS,Jb Hi-fi Limited,,,,,,,,,,,,,JBHKOS.AX,ASX
JBHKOV,Jb Hi-fi Limited,,,,,,,,,,,,,JBHKOV.AX,ASX
JCS,Jcurve Solutions Ltd,Technology,Software—Application,EQUITY,,https://www.jcurvesolutions.com,https://logo.clearbit.com/jcurvesolutions.com,ASX,JCURVE FPO,JCurve Solutions Limited,au_market,,19043894,JCS.AX,ASX
