date,open,high,low,close,volume,average,barCount
2025-09-26 10:03:00-04:00,256.43,256.44,256.16,256.19,108774.0,256.295,653
2025-09-26 10:04:00-04:00,256.2,256.22,256.0,256.09,83923.0,256.133,588
2025-09-26 10:05:00-04:00,256.1,256.25,256.02,256.03,100248.0,256.167,512
2025-09-26 10:06:00-04:00,256.03,256.1,255.69,255.73,118732.0,255.846,737
2025-09-26 10:07:00-04:00,255.73,255.75,255.17,255.32,132769.0,255.407,721
2025-09-26 10:08:00-04:00,255.3,255.49,255.25,255.32,90639.0,255.385,549
2025-09-26 10:09:00-04:00,255.33,255.49,255.21,255.46,61353.0,255.339,436
2025-09-26 10:10:00-04:00,255.46,255.56,255.17,255.2,107264.0,255.392,749
2025-09-26 10:11:00-04:00,255.21,255.26,254.94,254.97,193404.0,255.056,886
2025-09-26 10:12:00-04:00,254.97,255.26,254.89,255.24,85163.0,255.025,575
2025-09-26 10:13:00-04:00,255.26,255.26,254.83,254.95,68782.0,255.034,459
2025-09-26 10:14:00-04:00,254.96,255.08,254.88,254.96,49388.0,254.967,308
2025-09-26 10:15:00-04:00,254.96,254.97,254.72,254.83,78646.0,254.83,543
2025-09-26 10:16:00-04:00,254.85,254.99,254.78,254.87,63074.0,254.896,479
2025-09-26 10:17:00-04:00,254.87,255.13,254.85,255.09,75451.0,254.945,455
2025-09-26 10:18:00-04:00,255.1,255.23,254.94,255.01,83297.0,255.079,608
2025-09-26 10:19:00-04:00,255.03,255.18,254.93,254.96,58813.0,255.053,429
2025-09-26 10:20:00-04:00,254.96,254.96,254.71,254.83,88921.0,254.797,593
2025-09-26 10:21:00-04:00,254.82,254.84,254.62,254.73,73445.0,254.735,502
2025-09-26 10:22:00-04:00,254.75,254.78,254.57,254.67,109194.0,254.651,630
2025-09-26 10:23:00-04:00,254.65,254.95,254.63,254.81,83863.0,254.779,610
2025-09-26 10:24:00-04:00,254.81,254.83,254.6,254.62,65327.0,254.707,442
2025-09-26 10:25:00-04:00,254.64,254.64,254.47,254.52,78918.0,254.543,498
2025-09-26 10:26:00-04:00,254.53,254.67,254.47,254.56,80180.0,254.561,552
2025-09-26 10:27:00-04:00,254.56,254.57,254.34,254.48,77437.0,254.432,512
2025-09-26 10:28:00-04:00,254.48,254.79,254.36,254.79,90904.0,254.607,556
2025-09-26 10:29:00-04:00,254.79,255.04,254.71,255.02,93970.0,254.908,609
2025-09-26 10:30:00-04:00,255.02,255.02,254.74,254.79,101473.0,254.883,606
2025-09-26 10:31:00-04:00,254.8,254.93,254.64,254.87,59594.0,254.78,449
2025-09-26 10:32:00-04:00,254.87,254.94,254.75,254.86,42765.0,254.841,331
2025-09-26 10:33:00-04:00,254.87,254.96,254.74,254.85,47772.0,254.839,387
2025-09-26 10:34:00-04:00,254.85,254.9,254.78,254.86,54016.0,254.855,406
2025-09-26 10:35:00-04:00,254.85,254.87,254.67,254.84,73498.0,254.762,575
2025-09-26 10:36:00-04:00,254.84,254.94,254.75,254.83,85937.0,254.822,623
2025-09-26 10:37:00-04:00,254.83,254.84,254.57,254.65,107597.0,254.715,666
2025-09-26 10:38:00-04:00,254.64,254.92,254.61,254.92,58948.0,254.768,415
2025-09-26 10:39:00-04:00,254.93,255.03,254.84,255.0,50365.0,254.94,382
2025-09-26 10:40:00-04:00,255.0,255.16,254.9,255.11,61547.0,255.013,400
2025-09-26 10:41:00-04:00,255.11,255.34,255.11,255.34,94687.0,255.249,577
2025-09-26 10:42:00-04:00,255.34,255.56,255.28,255.51,90748.0,255.41,454
2025-09-26 10:43:00-04:00,255.52,255.67,255.42,255.66,71760.0,255.533,446
2025-09-26 10:44:00-04:00,255.66,255.68,255.46,255.51,57457.0,255.541,365
2025-09-26 10:45:00-04:00,255.51,255.64,255.24,255.27,72833.0,255.433,483
2025-09-26 10:46:00-04:00,255.25,255.36,255.11,255.2,68999.0,255.275,484
2025-09-26 10:47:00-04:00,255.2,255.26,255.11,255.16,41407.0,255.179,271
2025-09-26 10:48:00-04:00,255.16,255.27,255.11,255.12,31150.0,255.186,216
2025-09-26 10:49:00-04:00,255.1,255.24,254.97,254.99,60176.0,255.13,421
2025-09-26 10:50:00-04:00,254.99,255.02,254.8,254.85,84337.0,254.926,499
2025-09-26 10:51:00-04:00,254.85,255.1,254.84,255.04,40072.0,254.95,284
2025-09-26 10:52:00-04:00,255.05,255.17,255.03,255.06,38133.0,255.09,218
2025-09-26 10:53:00-04:00,255.08,255.27,254.95,254.95,86953.0,255.18,571
2025-09-26 10:54:00-04:00,254.97,255.08,254.95,255.07,43314.0,255.008,256
2025-09-26 10:55:00-04:00,255.06,255.28,255.05,255.25,53498.0,255.183,362
2025-09-26 10:56:00-04:00,255.26,255.3,255.05,255.17,36471.0,255.191,259
2025-09-26 10:57:00-04:00,255.16,255.27,255.1,255.11,38486.0,255.205,286
2025-09-26 10:58:00-04:00,255.12,255.21,255.1,255.13,20992.0,255.149,169
2025-09-26 10:59:00-04:00,255.13,255.27,254.97,255.03,92424.0,255.144,458
2025-09-26 11:00:00-04:00,255.02,255.07,254.94,255.0,41199.0,255.002,329
2025-09-26 11:01:00-04:00,255.01,255.07,254.92,254.94,30583.0,254.981,216
2025-09-26 11:02:00-04:00,254.95,255.17,254.95,255.11,60505.0,255.077,289
2025-09-26 11:03:00-04:00,255.13,255.36,255.12,255.28,92356.0,255.29,492
2025-09-26 11:04:00-04:00,255.28,255.41,255.19,255.26,42785.0,255.297,306
2025-09-26 11:05:00-04:00,255.27,255.32,255.0,255.02,58673.0,255.2,357
2025-09-26 11:06:00-04:00,255.02,255.28,254.96,255.14,74400.0,255.149,459
2025-09-26 11:07:00-04:00,255.17,255.44,255.17,255.4,115151.0,255.306,588
2025-09-26 11:08:00-04:00,255.4,255.51,255.35,255.43,94424.0,255.439,514
2025-09-26 11:09:00-04:00,255.44,255.44,255.23,255.28,48056.0,255.305,291
2025-09-26 11:10:00-04:00,255.28,255.47,255.26,255.29,35871.0,255.344,269
2025-09-26 11:11:00-04:00,255.3,255.37,255.23,255.28,73902.0,255.314,483
2025-09-26 11:12:00-04:00,255.3,255.31,255.09,255.17,31285.0,255.18,233
2025-09-26 11:13:00-04:00,255.19,255.29,255.17,255.28,29180.0,255.233,186
2025-09-26 11:14:00-04:00,255.28,255.37,255.16,255.19,33823.0,255.255,226
2025-09-26 11:15:00-04:00,255.18,255.25,255.07,255.08,38490.0,255.164,272
2025-09-26 11:16:00-04:00,255.09,255.37,255.09,255.31,34593.0,255.242,252
2025-09-26 11:17:00-04:00,255.31,255.56,255.3,255.55,59590.0,255.441,367
2025-09-26 11:18:00-04:00,255.56,255.79,255.56,255.79,105748.0,255.699,565
2025-09-26 11:19:00-04:00,255.78,255.86,255.72,255.78,68358.0,255.815,443
2025-09-26 11:20:00-04:00,255.79,255.92,255.71,255.73,72406.0,255.818,402
2025-09-26 11:21:00-04:00,255.75,255.8,255.67,255.73,34553.0,255.733,258
2025-09-26 11:22:00-04:00,255.74,255.83,255.69,255.81,44236.0,255.738,357
2025-09-26 11:23:00-04:00,255.81,255.83,255.58,255.65,38298.0,255.69,238
2025-09-26 11:24:00-04:00,255.65,255.65,255.5,255.56,52331.0,255.607,360
2025-09-26 11:25:00-04:00,255.56,255.77,255.55,255.75,65536.0,255.645,344
2025-09-26 11:26:00-04:00,255.74,255.77,255.65,255.74,35314.0,255.715,259
2025-09-26 11:27:00-04:00,255.74,255.79,255.68,255.72,29888.0,255.736,215
2025-09-26 11:28:00-04:00,255.72,255.84,255.69,255.84,68615.0,255.757,365
2025-09-26 11:29:00-04:00,255.83,256.0,255.82,255.97,100420.0,255.924,582
